Date,ret_1m,ret_3m,vol_3m,mdd_6m,ma_gap_60,vkospi_z_6m,vkospi_change_5d,regime_kmeans,regime_hmm,63d_return,126d_return
2023-10-25,-0.07660178025826603,-0.09116888135833834,0.1488603911198012,-0.11625118233914622,-0.06344195853742529,2.6060925469612646,0.19044696423787189,2,2,0.0453501735205708,0.13721824085928014
2023-10-26,-0.10183062072859539,-0.11904540282557485,0.15726017971043926,-0.1379753740256029,-0.08707317261226755,3.419951497089656,0.16395467992387935,2,3,0.07806599786429524,0.17092922695813284
2023-10-27,-0.08435882518710958,-0.12391715790679181,0.1563330377386347,-0.1379753740256029,-0.0837668897486269,2.9666629249539374,0.021506205220963803,2,3,0.08591235869050107,0.16538048473809708
2023-10-30,-0.07877575851965779,-0.12361648458089403,0.15638014539330816,-0.1379753740256029,-0.07886847271116393,2.9927853035034846,0.03174869831458027,2,3,0.08147843837492608,0.15843839183230202
2023-10-31,-0.08725599363686443,-0.1212679196410501,0.15544126652843956,-0.14588296075938467,-0.0897042854789506,2.7638588021687305,0.0942525382461894,2,3,0.09618132590376627,0.20033894755636994
2023-11-01,-0.06553466507076244,-0.1160798956907162,0.15687472720629064,-0.14588296075938467,-0.07804122515181933,2.2631929819207737,0.02849195579430619,2,3,0.10466809303726765,0.19269103518651898
2023-11-02,-0.04947119059095906,-0.10167461976347292,0.1616780376149739,-0.14588296075938467,-0.05967703427767146,1.214806170817325,-0.28605737672477893,2,2,0.11616559450352293,0.15749076314259458
2023-11-03,-0.015525630661194834,-0.10037301141569621,0.16210234586681932,-0.14588296075938467,-0.04804661130476906,0.8261504662222656,-0.2528353411216129,1,2,0.09414609491397607,0.1517053216972224
2023-11-06,0.04109253433113125,-0.06175313994400933,0.19587071949327675,-0.14588296075938467,0.006503879485785458,3.419951497089656,0.16303962724450427,2,2,0.029503962454344945,0.08985075477272142
2023-11-07,0.014625956730066614,-0.06593234843022733,0.19774592286097434,-0.14588296075938467,-0.016087888151914087,3.227519412210337,0.13815033848081715,2,2,0.06776711559708537,0.11717873104732446
2023-11-08,0.007924830158984264,-0.07053446239049399,0.19831275682755914,-0.14588296075938467,-0.02408398378838139,1.2969467671743418,-0.10037918530762235,2,2,0.08205248616890737,0.13684222412116753
2023-11-09,-0.009387448273772914,-0.06751189772807964,0.19843010717163503,-0.14588296075938467,-0.02071254198941941,1.1200157582902102,0.01929320293467862,2,2,0.09169858731033709,0.1225917684975435
2023-11-10,-0.02829243828824135,-0.06628022963339408,0.19824713496072932,-0.14588296075938467,-0.026484998165036466,1.2236399833278375,0.09156719352549025,2,2,0.08746462880777606,0.13797796892330028
2023-11-13,-0.021330087600977654,-0.06613103908917195,0.19824240480157349,-0.14588296075938467,-0.027640970157598477,1.3553861875882804,-0.32066857144808747,1,2,0.0873797875866067,0.1332994644112755
2023-11-14,-0.0012272970833581143,-0.06597397028013119,0.1982878945825033,-0.14588296075938467,-0.014797705983095821,1.220460509177746,-0.2984929885559966,1,2,0.0885687906156889,0.11926845204459058
2023-11-15,0.010771613685855996,-0.04416201591780777,0.20346074445715367,-0.14588296075938467,0.007096410485485816,1.203560076022846,0.0,2,2,0.0778511398668682,0.09456025291102943
2023-11-16,0.010387327609026054,-0.039779905426906015,0.20336940617436555,-0.14588296075938467,0.0079234278507323,0.9942807677497382,-0.006389798098771049,2,2,0.06816633526580995,0.08014700363093663
2023-11-17,0.022373560615806865,-0.03929409691134633,0.2032985639845489,-0.14588296075938467,0.0007324010189662111,0.9403925637151367,-0.03174869831458027,2,2,0.07427979581092514,0.10249200662758473
2023-11-20,0.04892629523026315,-0.013636125049915293,0.20110284230160114,-0.14588296075938467,0.009502904769863596,1.041984305756053,-0.03727139479723185,2,1,0.06947257215462055,0.09298737597333573
2023-11-21,0.06508213806951768,-0.0037423558607796448,0.20167369759601111,-0.14588296075938467,0.017327920053009205,0.7915529714655712,-0.057523844138186675,1,1,0.06265088478879055,0.06647498512061056
2023-11-22,0.05378200254290322,0.0028748058182770375,0.2013006703848022,-0.14588296075938467,0.01780402162527217,0.6979489742919346,-0.07076907088820716,1,1,0.05389980076639378,0.04926543482100332
2023-11-23,0.06423153817989768,0.002455322062135723,0.20128830279238583,-0.14588296075938467,0.01928146332243963,0.2667784599386408,-0.10821358464023279,1,1,0.043774091675633287,0.04833478881645337
2023-11-24,0.08592558674537787,-0.0075962172148380525,0.2017426502776079,-0.14588296075938467,0.012006390441554382,0.21931813216089238,-0.10895118378855484,1,1,0.06234811067575863,0.07445642543913689
2023-11-27,0.08374544517726834,-0.003927394887497493,0.2015833505411978,-0.14588296075938467,0.011939655651667547,0.3876252405496024,-0.09975040276705949,1,1,0.05878212596222965,0.06669185362127195
2023-11-28,0.09141111703882898,-0.006273415995652232,0.20102801372885346,-0.14588296075938467,0.022732830474793575,0.3814476077116424,-0.061035890586369046,1,1,0.060477606582316934,0.06651703159095024
2023-11-29,0.10615501797463778,0.0002660296943410856,0.20049613679585843,-0.14588296075938467,0.022228129536440155,0.20223854734949834,-0.07616136096556403,1,1,0.051428417514263414,0.08050601377250688
2023-11-30,0.10155284872798798,-0.0031925145090516693,0.1999421022405335,-0.14588296075938467,0.02865391239006332,0.28422668203033097,0.0071174677688641275,1,1,0.041888679218392566,0.06542836529813334
2023-12-01,0.06909158919793024,-0.01847450942240536,0.20123099943078224,-0.14588296075938467,0.016771868941768187,0.056622101449067166,-0.02181904739463958,1,1,0.05692995511631427,0.07996377571860136
2023-12-04,0.06190405847153002,-0.018065617190446748,0.20126502224359819,-0.14588296075938467,0.0212873069013797,0.44374923155481766,0.013889112160667239,1,1,0.0657667745663506,0.08478099955976148
2023-12-05,-0.003232970149003256,-0.024250173010182285,0.20187071990032548,-0.14588296075938467,0.013496475366015837,0.6414878331853899,0.04779066383634856,2,1,0.06637589069757355,0.10448300119482368
2023-12-06,0.021039592586154843,-0.02665281142021736,0.2017673068086627,-0.14588296075938467,0.014410244917463899,0.37685543682686196,0.03533936644530877,2,1,0.07471013814983873,0.1054108197610506
