,date,fold,y_true,kmeans_state,hmm_state,kmeans_prob,hmm_prob_hard,hmm_prob_soft,kmeans_risk_rank,train_event_rate_x,hmm_risk_rank,train_event_rate_y,price
2086,2017-06-01,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245980060568421,0,0.0320886814469078,1,0.0245971162001696,2344.610107421875
2087,2017-06-02,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0246002202274952,0,0.0320886814469078,1,0.0245971162001696,2371.719970703125
2088,2017-06-05,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245997132163594,0,0.0320886814469078,1,0.0245971162001696,2368.6201171875
2089,2017-06-07,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245979743704308,0,0.0320886814469078,1,0.0245971162001696,2360.139892578125
2090,2017-06-08,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245973637619227,0,0.0320886814469078,1,0.0245971162001696,2363.570068359375
2091,2017-06-09,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245974745475484,0,0.0320886814469078,1,0.0245971162001696,2381.68994140625
2092,2017-06-12,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245972025410828,0,0.0320886814469078,1,0.0245971162001696,2357.8701171875
2093,2017-06-13,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245972819702929,0,0.0320886814469078,1,0.0245971162001696,2374.699951171875
2094,2017-06-14,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245972208400086,0,0.0320886814469078,1,0.0245971162001696,2372.639892578125
2095,2017-06-15,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971489447674,0,0.0320886814469078,1,0.0245971162001696,2361.64990234375
2096,2017-06-16,9,0,1,1,0.0320886814469078,0.0245971162001696,0.024597138140037,0,0.0320886814469078,1,0.0245971162001696,2361.830078125
2097,2017-06-19,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971491653086,0,0.0320886814469078,1,0.0245971162001696,2370.89990234375
2098,2017-06-20,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971381061241,0,0.0320886814469078,1,0.0245971162001696,2369.22998046875
2099,2017-06-21,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971244759151,0,0.0320886814469078,1,0.0245971162001696,2357.530029296875
2100,2017-06-22,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971292770845,0,0.0320886814469078,1,0.0245971162001696,2370.3701171875
2101,2017-06-23,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971294452827,0,0.0320886814469078,1,0.0245971162001696,2378.60009765625
2102,2017-06-26,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971366287218,0,0.0320886814469078,1,0.0245971162001696,2388.659912109375
2103,2017-06-27,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971352296401,0,0.0320886814469078,1,0.0245971162001696,2391.949951171875
2104,2017-06-28,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971299290876,0,0.0320886814469078,1,0.0245971162001696,2382.56005859375
2105,2017-06-29,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971388897732,0,0.0320886814469078,1,0.0245971162001696,2395.659912109375
2106,2017-06-30,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971329041847,0,0.0320886814469078,1,0.0245971162001696,2391.7900390625
2107,2017-07-03,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971347293465,0,0.0320886814469078,1,0.0245971162001696,2394.47998046875
2108,2017-07-04,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245970651037772,1,0.0341515474919957,1,0.0245971162001696,2380.52001953125
2109,2017-07-05,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245971277532922,1,0.0341515474919957,1,0.0245971162001696,2388.35009765625
2110,2017-07-06,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245971228934951,1,0.0341515474919957,1,0.0245971162001696,2387.81005859375
2111,2017-07-07,9,0,2,1,0.0341515474919957,0.0245971162001696,0.02459710656205,1,0.0341515474919957,1,0.0245971162001696,2379.8701171875
2112,2017-07-10,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245970700644181,1,0.0341515474919957,1,0.0245971162001696,2382.10009765625
2113,2017-07-11,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971276744311,0,0.0320886814469078,1,0.0245971162001696,2396.0
2114,2017-07-12,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971231836639,0,0.0320886814469078,1,0.0245971162001696,2391.77001953125
2115,2017-07-13,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971363180848,0,0.0320886814469078,1,0.0245971162001696,2409.489990234375
2116,2017-07-14,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971486854743,0,0.0320886814469078,1,0.0245971162001696,2414.6298828125
2117,2017-07-17,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971578997654,0,0.0320886814469078,1,0.0245971162001696,2425.10009765625
2118,2017-07-18,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971379576721,0,0.0320886814469078,1,0.0245971162001696,2426.0400390625
2119,2017-07-19,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971477416402,0,0.0320886814469078,1,0.0245971162001696,2429.93994140625
2120,2017-07-20,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971639128036,0,0.0320886814469078,1,0.0245971162001696,2441.840087890625
2121,2017-07-21,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971849885304,0,0.0320886814469078,1,0.0245971162001696,2450.06005859375
2122,2017-07-24,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971852976908,0,0.0320886814469078,1,0.0245971162001696,2451.530029296875
2123,2017-07-25,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971417661281,0,0.0320886814469078,1,0.0245971162001696,2439.89990234375
2124,2017-07-26,9,0,1,1,0.0320886814469078,0.0245971162001696,0.024597130895909,0,0.0320886814469078,1,0.0245971162001696,2434.510009765625
2125,2017-07-27,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971317085578,0,0.0320886814469078,1,0.0245971162001696,2443.239990234375
2126,2017-07-28,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245433667952255,1,0.0341515474919957,1,0.0245971162001696,2400.989990234375
2127,2017-07-31,9,0,2,1,0.0341515474919957,0.0245971162001696,0.024574219536315,1,0.0341515474919957,1,0.0245971162001696,2402.7099609375
2128,2017-08-01,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245965558382121,1,0.0341515474919957,1,0.0245971162001696,2422.9599609375
2129,2017-08-02,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245804394617078,0,0.0320886814469078,1,0.0245971162001696,2427.6298828125
2130,2017-08-03,9,0,2,3,0.0341515474919957,0.016008537886873,0.0165789213231029,1,0.0341515474919957,0,0.016008537886873,2386.85009765625
2131,2017-08-04,9,0,1,3,0.0320886814469078,0.016008537886873,0.0164479951124735,0,0.0320886814469078,0,0.016008537886873,2395.449951171875
2132,2017-08-07,9,0,2,3,0.0341515474919957,0.016008537886873,0.016083507807358,1,0.0341515474919957,0,0.016008537886873,2398.75
2133,2017-08-08,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160150480080283,1,0.0341515474919957,0,0.016008537886873,2394.72998046875
2134,2017-08-09,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085393175719,1,0.0341515474919957,0,0.016008537886873,2368.389892578125
2135,2017-08-10,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085635000467,1,0.0341515474919957,0,0.016008537886873,2359.469970703125
2136,2017-08-11,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085391145349,1,0.0341515474919957,0,0.016008537886873,2319.7099609375
2137,2017-08-14,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085391906648,1,0.0341515474919957,0,0.016008537886873,2334.219970703125
2138,2017-08-16,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085529799787,1,0.0341515474919957,0,0.016008537886873,2348.260009765625
2139,2017-08-17,9,0,1,3,0.0320886814469078,0.016008537886873,0.01600857931692,0,0.0320886814469078,0,0.016008537886873,2361.669921875
2140,2017-08-18,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160085886468813,0,0.0320886814469078,0,0.016008537886873,2358.3701171875
2141,2017-08-21,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160085491387229,0,0.0320886814469078,0,0.016008537886873,2355.0
2142,2017-08-22,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160085796518863,0,0.0320886814469078,0,0.016008537886873,2365.330078125
2143,2017-08-23,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160086042631541,0,0.0320886814469078,0,0.016008537886873,2366.39990234375
2144,2017-08-24,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160087162120901,1,0.0341515474919957,0,0.016008537886873,2375.840087890625
2145,2017-08-25,9,0,1,3,0.0320886814469078,0.016008537886873,0.01600876682831,0,0.0320886814469078,0,0.016008537886873,2378.510009765625
2146,2017-08-28,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085780326411,1,0.0341515474919957,0,0.016008537886873,2370.300048828125
2147,2017-08-29,9,0,2,3,0.0341515474919957,0.016008537886873,0.016008598344164,1,0.0341515474919957,0,0.016008537886873,2364.739990234375
2148,2017-08-30,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160086955253841,1,0.0341515474919957,0,0.016008537886873,2372.2900390625
2149,2017-08-31,9,0,2,3,0.0341515474919957,0.016008537886873,0.016008557249661,1,0.0341515474919957,0,0.016008537886873,2363.18994140625
2150,2017-09-01,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085497506426,1,0.0341515474919957,0,0.016008537886873,2357.68994140625
2151,2017-09-04,9,0,2,3,0.0341515474919957,0.016008537886873,0.016008538749175,1,0.0341515474919957,0,0.016008537886873,2329.64990234375
2152,2017-09-05,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085388415323,1,0.0341515474919957,0,0.016008537886873,2326.6201171875
2153,2017-09-06,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085391881545,1,0.0341515474919957,0,0.016008537886873,2319.820068359375
2154,2017-09-07,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085403648174,1,0.0341515474919957,0,0.016008537886873,2346.18994140625
2155,2017-09-08,9,0,2,3,0.0341515474919957,0.016008537886873,0.016008542162131,1,0.0341515474919957,0,0.016008537886873,2343.719970703125
2156,2017-09-11,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085505892168,1,0.0341515474919957,0,0.016008537886873,2359.080078125
2157,2017-09-12,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160088072517159,1,0.0341515474919957,0,0.016008537886873,2365.469970703125
2158,2017-09-13,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160093013164226,0,0.0320886814469078,0,0.016008537886873,2360.179931640625
2159,2017-09-14,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160599683234856,0,0.0320886814469078,0,0.016008537886873,2377.659912109375
2160,2017-09-15,9,0,1,3,0.0320886814469078,0.016008537886873,0.0164320722952547,0,0.0320886814469078,0,0.016008537886873,2386.070068359375
2161,2017-09-18,9,0,1,3,0.0320886814469078,0.016008537886873,0.0189983447532223,0,0.0320886814469078,0,0.016008537886873,2418.2099609375
2162,2017-09-19,9,0,1,3,0.0320886814469078,0.016008537886873,0.0198347410785192,0,0.0320886814469078,0,0.016008537886873,2416.050048828125
2163,2017-09-20,9,0,1,3,0.0320886814469078,0.016008537886873,0.0197680764909758,0,0.0320886814469078,0,0.016008537886873,2412.199951171875
2164,2017-09-21,9,0,1,3,0.0320886814469078,0.016008537886873,0.0190262220447663,0,0.0320886814469078,0,0.016008537886873,2406.5
2165,2017-09-25,9,0,1,3,0.0320886814469078,0.016008537886873,0.0164566532407402,0,0.0320886814469078,0,0.016008537886873,2380.39990234375
2166,2017-09-26,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160716752892425,0,0.0320886814469078,0,0.016008537886873,2374.320068359375
2167,2017-09-27,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160573457293554,0,0.0320886814469078,0,0.016008537886873,2372.570068359375
2168,2017-09-28,9,0,1,3,0.0320886814469078,0.016008537886873,0.0161883798409787,0,0.0320886814469078,0,0.016008537886873,2373.139892578125
2169,2017-09-29,9,0,2,3,0.0341515474919957,0.016008537886873,0.0175793625082553,1,0.0341515474919957,0,0.016008537886873,2394.469970703125
2170,2017-10-10,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0225514394394808,1,0.0341515474919957,1,0.0245971162001696,2433.81005859375
2171,2017-10-11,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245914011807681,1,0.0341515474919957,1,0.0245971162001696,2458.159912109375
2172,2017-10-12,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971194672386,0,0.0320886814469078,1,0.0245971162001696,2474.760009765625
2173,2017-10-13,9,0,1,1,0.0320886814469078,0.0245971162001696,0.02459712084963,0,0.0320886814469078,1,0.0245971162001696,2473.6201171875
2174,2017-10-16,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971240118504,0,0.0320886814469078,1,0.0245971162001696,2480.050048828125
2175,2017-10-17,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971210992784,0,0.0320886814469078,1,0.0245971162001696,2484.3701171875
2176,2017-10-18,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971200955531,0,0.0320886814469078,1,0.0245971162001696,2482.909912109375
2177,2017-10-19,9,0,1,1,0.0320886814469078,0.0245971162001696,0.024597108993575,0,0.0320886814469078,1,0.0245971162001696,2473.06005859375
2178,2017-10-20,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971186646758,0,0.0320886814469078,1,0.0245971162001696,2489.5400390625
2179,2017-10-23,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971187919459,0,0.0320886814469078,1,0.0245971162001696,2490.050048828125
2180,2017-10-24,9,0,1,1,0.0320886814469078,0.0245971162001696,0.02459711452488,0,0.0320886814469078,1,0.0245971162001696,2490.489990234375
2181,2017-10-25,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971137315185,0,0.0320886814469078,1,0.0245971162001696,2492.5
2182,2017-10-26,9,0,1,1,0.0320886814469078,0.0245971162001696,0.024597048969424,0,0.0320886814469078,1,0.0245971162001696,2480.6298828125
2183,2017-10-27,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971066934397,0,0.0320886814469078,1,0.0245971162001696,2496.6298828125
2184,2017-10-30,9,0,1,1,0.0320886814469078,0.0245971162001696,0.024597107480593,0,0.0320886814469078,1,0.0245971162001696,2501.929931640625
2185,2017-10-31,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971242424455,0,0.0320886814469078,1,0.0245971162001696,2523.429931640625
2186,2017-11-01,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245972386862843,1,0.0341515474919957,1,0.0245971162001696,2556.469970703125
2187,2017-11-02,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971698856408,0,0.0320886814469078,1,0.0245971162001696,2546.360107421875
2188,2017-11-03,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245972667588361,1,0.0341515474919957,1,0.0245971162001696,2557.969970703125
2189,2017-11-06,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245975159277372,1,0.0341515474919957,1,0.0245971162001696,2549.409912109375
2190,2017-11-07,9,0,2,1,0.0341515474919957,0.0245971162001696,0.024597313232307,1,0.0341515474919957,1,0.0245971162001696,2545.43994140625
2191,2017-11-08,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971362757527,0,0.0320886814469078,1,0.0245971162001696,2552.39990234375
2192,2017-11-09,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971230376135,0,0.0320886814469078,1,0.0245971162001696,2550.570068359375
2193,2017-11-10,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971218952171,0,0.0320886814469078,1,0.0245971162001696,2542.949951171875
2194,2017-11-13,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971132789459,0,0.0320886814469078,1,0.0245971162001696,2530.35009765625
2195,2017-11-14,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245970985194386,0,0.0320886814469078,1,0.0245971162001696,2526.639892578125
2196,2017-11-15,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245970821811442,0,0.0320886814469078,1,0.0245971162001696,2518.25
2197,2017-11-16,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971171605579,0,0.0320886814469078,1,0.0245971162001696,2534.7900390625
2198,2017-11-17,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971172392926,0,0.0320886814469078,1,0.0245971162001696,2533.989990234375
2199,2017-11-20,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971140106677,0,0.0320886814469078,1,0.0245971162001696,2527.669921875
2200,2017-11-21,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971137222049,0,0.0320886814469078,1,0.0245971162001696,2530.699951171875
2201,2017-11-22,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971173570934,0,0.0320886814469078,1,0.0245971162001696,2540.510009765625
2202,2017-11-23,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971099987226,0,0.0320886814469078,1,0.0245971162001696,2537.14990234375
2203,2017-11-24,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245971165796306,0,0.0320886814469078,1,0.0245971162001696,2544.330078125
2204,2017-11-27,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0245936668367216,1,0.0341515474919957,1,0.0245971162001696,2507.81005859375
2205,2017-11-28,9,0,1,1,0.0320886814469078,0.0245971162001696,0.0245751233114013,0,0.0320886814469078,1,0.0245971162001696,2514.18994140625
2206,2017-11-29,9,0,2,1,0.0341515474919957,0.0245971162001696,0.0238484293738848,1,0.0341515474919957,1,0.0245971162001696,2512.89990234375
2207,2017-11-30,9,0,2,3,0.0341515474919957,0.016008537886873,0.0161632581602357,1,0.0341515474919957,0,0.016008537886873,2476.3701171875
2208,2017-12-01,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160152974525439,1,0.0341515474919957,0,0.016008537886873,2475.409912109375
2209,2017-12-04,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160216877495495,1,0.0341515474919957,0,0.016008537886873,2501.669921875
2210,2017-12-05,9,0,2,3,0.0341515474919957,0.016008537886873,0.016022751069692,1,0.0341515474919957,0,0.016008537886873,2510.1201171875
2211,2017-12-06,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160087618876996,1,0.0341515474919957,0,0.016008537886873,2474.3701171875
2212,2017-12-07,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085734365051,1,0.0341515474919957,0,0.016008537886873,2461.97998046875
2213,2017-12-08,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160086745162965,1,0.0341515474919957,0,0.016008537886873,2464.0
2214,2017-12-11,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160086029049476,1,0.0341515474919957,0,0.016008537886873,2471.489990234375
2215,2017-12-12,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085708927705,1,0.0341515474919957,0,0.016008537886873,2461.0
2216,2017-12-13,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160119001411469,0,0.0320886814469078,0,0.016008537886873,2480.550048828125
2217,2017-12-14,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160099737134743,0,0.0320886814469078,0,0.016008537886873,2469.47998046875
2218,2017-12-15,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160123998535938,0,0.0320886814469078,0,0.016008537886873,2482.070068359375
2219,2017-12-18,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160100069359462,0,0.0320886814469078,0,0.016008537886873,2481.8798828125
2220,2017-12-19,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160093216514127,0,0.0320886814469078,0,0.016008537886873,2478.530029296875
2221,2017-12-21,9,0,1,3,0.0320886814469078,0.016008537886873,0.0160085503177617,0,0.0320886814469078,0,0.016008537886873,2429.830078125
2222,2017-12-22,9,0,2,3,0.0341515474919957,0.016008537886873,0.016008548217857,1,0.0341515474919957,0,0.016008537886873,2440.5400390625
2223,2017-12-26,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085408878949,1,0.0341515474919957,0,0.016008537886873,2427.340087890625
2224,2017-12-27,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160085407720065,1,0.0341515474919957,0,0.016008537886873,2436.669921875
2225,2017-12-28,9,0,2,3,0.0341515474919957,0.016008537886873,0.0160145570982283,1,0.0341515474919957,0,0.016008537886873,2467.489990234375
2226,2018-01-02,10,0,1,3,0.0306324110671936,0.087512291052114,0.087512291052114,1,0.0306324110671936,2,0.087512291052114,2479.64990234375
2227,2018-01-03,10,0,1,2,0.0306324110671936,0.0208012326656394,0.0208857565542838,1,0.0306324110671936,1,0.0208012326656394,2486.35009765625
2228,2018-01-04,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0166389310454224,1,0.0306324110671936,0,0.0164728682170542,2466.4599609375
2229,2018-01-05,10,0,2,1,0.0292049756625202,0.0164728682170542,0.0165579330699835,0,0.0292049756625202,0,0.0164728682170542,2497.52001953125
2230,2018-01-08,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164763180271217,1,0.0306324110671936,0,0.0164728682170542,2513.280029296875
2231,2018-01-09,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164733551150041,1,0.0306324110671936,0,0.0164728682170542,2510.22998046875
2232,2018-01-10,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164738393920262,1,0.0306324110671936,0,0.0164728682170542,2499.75
2233,2018-01-11,10,0,2,1,0.0292049756625202,0.0164728682170542,0.0164765167466059,0,0.0292049756625202,0,0.0164728682170542,2487.909912109375
2234,2018-01-12,10,0,2,1,0.0292049756625202,0.0164728682170542,0.0164819199219631,0,0.0292049756625202,0,0.0164728682170542,2496.419921875
2235,2018-01-15,10,0,2,1,0.0292049756625202,0.0164728682170542,0.016488946381057,0,0.0292049756625202,0,0.0164728682170542,2503.72998046875
2236,2018-01-16,10,0,2,1,0.0292049756625202,0.0164728682170542,0.0165229925501115,0,0.0292049756625202,0,0.0164728682170542,2521.739990234375
2237,2018-01-17,10,0,2,1,0.0292049756625202,0.0164728682170542,0.0165168318387216,0,0.0292049756625202,0,0.0164728682170542,2515.429931640625
2238,2018-01-18,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0165205352661668,1,0.0306324110671936,0,0.0164728682170542,2515.81005859375
2239,2018-01-19,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0165502455380143,1,0.0306324110671936,0,0.0164728682170542,2520.260009765625
2240,2018-01-22,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0166494685593861,1,0.0306324110671936,0,0.0164728682170542,2502.110107421875
2241,2018-01-23,10,0,1,2,0.0306324110671936,0.0208012326656394,0.0190579731359394,1,0.0306324110671936,1,0.0208012326656394,2536.60009765625
2242,2018-01-24,10,0,1,2,0.0306324110671936,0.0208012326656394,0.0205520522717859,1,0.0306324110671936,1,0.0208012326656394,2538.0
2243,2018-01-25,10,0,2,2,0.0292049756625202,0.0208012326656394,0.0207989748387245,0,0.0292049756625202,1,0.0208012326656394,2562.22998046875
2244,2018-01-26,10,0,2,2,0.0292049756625202,0.0208012326656394,0.0208012175145168,0,0.0292049756625202,1,0.0208012326656394,2574.760009765625
2245,2018-01-29,10,0,1,2,0.0306324110671936,0.0208012326656394,0.0208012335934527,1,0.0306324110671936,1,0.0208012326656394,2598.18994140625
2246,2018-01-30,10,0,1,2,0.0306324110671936,0.0208012326656394,0.0207957151798778,1,0.0306324110671936,1,0.0208012326656394,2567.739990234375
2247,2018-01-31,10,0,1,2,0.0306324110671936,0.0208012326656394,0.020703552967634,1,0.0306324110671936,1,0.0208012326656394,2566.4599609375
2248,2018-02-01,10,0,1,2,0.0306324110671936,0.0208012326656394,0.0199862511115287,1,0.0306324110671936,1,0.0208012326656394,2568.5400390625
2249,2018-02-02,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0169079393798249,1,0.0306324110671936,0,0.0164728682170542,2525.389892578125
2250,2018-02-05,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728820997854,1,0.0306324110671936,0,0.0164728682170542,2491.75
2251,2018-02-06,10,0,1,1,0.0306324110671936,0.0164728682170542,0.016472870619293,1,0.0306324110671936,0,0.0164728682170542,2453.31005859375
2252,2018-02-07,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164729082528577,1,0.0306324110671936,0,0.0164728682170542,2396.56005859375
2253,2018-02-08,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728748679483,1,0.0306324110671936,0,0.0164728682170542,2407.6201171875
2254,2018-02-09,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164732686800941,1,0.0306324110671936,0,0.0164728682170542,2363.77001953125
2255,2018-02-12,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164729143537068,1,0.0306324110671936,0,0.0164728682170542,2385.3798828125
2256,2018-02-13,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728868314933,1,0.0306324110671936,0,0.0164728682170542,2395.18994140625
2257,2018-02-14,10,0,2,1,0.0292049756625202,0.0164728682170542,0.0164728713756502,0,0.0292049756625202,0,0.0164728682170542,2421.830078125
2258,2018-02-19,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728691757674,1,0.0306324110671936,0,0.0164728682170542,2442.820068359375
2259,2018-02-20,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728711638397,1,0.0306324110671936,0,0.0164728682170542,2415.1201171875
2260,2018-02-21,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728697883768,1,0.0306324110671936,0,0.0164728682170542,2429.64990234375
2261,2018-02-22,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728707958372,1,0.0306324110671936,0,0.0164728682170542,2414.280029296875
2262,2018-02-23,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728696085344,1,0.0306324110671936,0,0.0164728682170542,2451.52001953125
2263,2018-02-26,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728700601913,1,0.0306324110671936,0,0.0164728682170542,2457.64990234375
2264,2018-02-27,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728696504185,1,0.0306324110671936,0,0.0164728682170542,2456.139892578125
2265,2018-02-28,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728723330195,1,0.0306324110671936,0,0.0164728682170542,2427.360107421875
2266,2018-03-02,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164729235774463,1,0.0306324110671936,0,0.0164728682170542,2402.159912109375
2267,2018-03-05,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164730363609458,1,0.0306324110671936,0,0.0164728682170542,2375.06005859375
2268,2018-03-06,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728773205345,1,0.0306324110671936,0,0.0164728682170542,2411.409912109375
2269,2018-03-07,10,0,1,1,0.0306324110671936,0.0164728682170542,0.0164728873897143,1,0.0306324110671936,0,0.0164728682170542,2401.820068359375
2270,2018-03-08,10,0,2,1,0.0292049756625202,0.0164728682170542,0.0164728702675048,0,0.0292049756625202,0,0.0164728682170542,2433.080078125
2271,2018-03-09,10,0,2,1,0.0292049756625202,0.0164728682170542,0.0164729233890682,0,0.0292049756625202,0,0.0164728682170542,2459.449951171875
2272,2018-03-12,10,0,2,1,0.0292049756625202,0.0164728682170542,0.0164779037764183,0,0.0292049756625202,0,0.0164728682170542,2484.1201171875
